91.2,2289.30383,2386.729708,2521.653404,2664.818878,
91.88,2289.643576,2387.194624,2522.517433,2669.243622,
92.56,2289.992263,2387.65954,2523.392906,2674.286346,
93.24,2290.33201,2388.131609,2524.268379,2680.309601,
93.92,2290.680697,2388.603678,2525.149574,2688.293915,
94.6,2291.020443,2389.075747,2526.042213,2700,
95.28,2291.369131,2389.547815,2526.934853,,
95.96,2291.717818,2390.027037,2527.838936,,
96.64,2292.066505,2390.506258,2528.743019,,
97.32,2292.415192,2390.978327,2529.658546,,
98,2292.763879,2391.464701,2530.579796,,
98.68,2293.112566,2391.943922,2531.501045,,
99.36,2293.461254,2392.423143,2532.433739,,
100.04,2293.818882,2392.909517,2533.372154,,
100.72,2294.167569,2393.395891,2534.322014,,
101.4,2294.525197,2393.882265,2535.271873,,
102.08,2294.873884,2394.375792,2536.233177,,
102.76,2295.231512,2394.862165,2537.200203,,
103.44,2295.589139,2395.355692,2538.172951,,
104.12,2295.946767,2395.849218,2539.151421,,
104.8,2296.304395,2396.342745,2540.141335,,
105.48,2296.662023,2396.836271,2541.136971,,
106.16,2297.019651,2397.33695,2542.138329,,
106.84,2297.377279,2397.837629,2543.151131,,
107.52,2297.743847,2398.338308,2544.169655,,
108.2,2298.101475,2398.838987,2545.199623,,
108.88,2298.468044,2399.346819,2546.229591,,
109.56,2298.834612,2399.85465,2547.276726,,
110.24,2299.19224,2400.362482,2548.329582,,
110.92,2299.558809,2400.870314,2549.388161,,
111.6,2299.925377,2401.378145,2550.458183,,
112.28,2300.291946,2401.893129,2551.53965,,
112.96,2300.658514,2402.408113,2552.626839,,
113.64,2301.034024,2402.923098,2553.725471,,
114.32,2301.400592,2403.438082,2554.829826,,
115,2301.767161,2403.960218,2555.951347,,
115.68,2302.14267,2404.475203,2557.07859,,
116.36,2302.518179,2404.997339,2558.211555,,
117.04,2302.884748,2405.526628,2559.361687,,
117.72,2303.260257,2406.048765,2560.523262,,
118.4,2303.635767,2406.578054,2561.690559,,
119.08,2304.011276,2407.107344,2562.875023,,
119.76,2304.386785,2407.636633,2564.065208,,
120.44,2304.771235,2408.165922,2565.27256,,
121.12,2305.146744,2408.702364,2566.491356,,
121.8,2305.522254,2409.238806,2567.721596,,
122.48,2305.906703,2409.775248,2568.96328,,
123.16,2306.291153,2410.311689,2570.216408,,
123.84,2306.666663,2410.855284,2571.486702,,
124.52,2307.051113,2411.398878,2572.76844,,
125.2,2307.435563,2411.942472,2574.067345,,
125.88,2307.820013,2412.493219,2575.383415,,
126.56,2308.204463,2413.036814,2576.71093,,
127.24,2308.597853,2413.587561,2578.053894,,
127.92,2308.982303,2414.138308,2579.408875,,
128.6,2309.366753,2414.696207,2580.791321,,
129.28,2309.760144,2415.246954,2582.182922,,
129.96,2310.153534,2415.804853,2583.592834,,
130.64,2310.537984,2416.362753,2585.021057,,
131.32,2310.931375,2416.927805,2586.46759,,
132,2311.324766,2417.492857,2587.941589,,
132.68,2311.718156,2418.057909,2589.424744,,
133.36,2312.120488,2418.622961,2590.935364,,
134.04,2312.513878,2419.188013,2592.47345,,
134.72,2312.907269,2419.760218,2594.020691,,
135.4,2313.3096,2420.332422,2595.604553,,
136.08,2313.702991,2420.904627,2597.206726,,
136.76,2314.105322,2421.483984,2598.836365,,
137.44,2314.507654,2422.063341,2600.494385,,
138.12,2314.909985,2422.642698,2602.178955,,
138.8,2315.312316,2423.222055,2603.892822,,
139.48,2315.714648,2423.808565,2605.635986,,
